17380207	PRODUCT-OF	Arg1:T1	Arg2:T6
17380207	PRODUCT-OF	Arg1:T5	Arg2:T9
17380207	PRODUCT-OF	Arg1:T5	Arg2:T11
17380207	FALSE	Arg1:T1	Arg2:T7
17380207	FALSE	Arg1:T1	Arg2:T8
17380207	FALSE	Arg1:T1	Arg2:T9
17380207	FALSE	Arg1:T1	Arg2:T10
17380207	FALSE	Arg1:T1	Arg2:T11
17380207	FALSE	Arg1:T1	Arg2:T12
17380207	FALSE	Arg1:T1	Arg2:T13
17380207	FALSE	Arg1:T1	Arg2:T14
17380207	FALSE	Arg1:T1	Arg2:T15
17380207	FALSE	Arg1:T1	Arg2:T16
17380207	FALSE	Arg1:T1	Arg2:T17
17380207	FALSE	Arg1:T1	Arg2:T18
17380207	FALSE	Arg1:T1	Arg2:T19
17380207	FALSE	Arg1:T2	Arg2:T6
17380207	FALSE	Arg1:T2	Arg2:T7
17380207	FALSE	Arg1:T2	Arg2:T8
17380207	FALSE	Arg1:T2	Arg2:T9
17380207	FALSE	Arg1:T2	Arg2:T10
17380207	FALSE	Arg1:T2	Arg2:T11
17380207	FALSE	Arg1:T2	Arg2:T12
17380207	FALSE	Arg1:T2	Arg2:T13
17380207	FALSE	Arg1:T2	Arg2:T14
17380207	FALSE	Arg1:T2	Arg2:T15
17380207	FALSE	Arg1:T2	Arg2:T16
17380207	FALSE	Arg1:T2	Arg2:T17
17380207	FALSE	Arg1:T2	Arg2:T18
17380207	FALSE	Arg1:T2	Arg2:T19
17380207	FALSE	Arg1:T3	Arg2:T6
17380207	FALSE	Arg1:T3	Arg2:T7
17380207	FALSE	Arg1:T3	Arg2:T8
17380207	FALSE	Arg1:T3	Arg2:T9
17380207	FALSE	Arg1:T3	Arg2:T10
17380207	FALSE	Arg1:T3	Arg2:T11
17380207	FALSE	Arg1:T3	Arg2:T12
17380207	FALSE	Arg1:T3	Arg2:T13
17380207	FALSE	Arg1:T3	Arg2:T14
17380207	FALSE	Arg1:T3	Arg2:T15
17380207	FALSE	Arg1:T3	Arg2:T16
17380207	FALSE	Arg1:T3	Arg2:T17
17380207	FALSE	Arg1:T3	Arg2:T18
17380207	FALSE	Arg1:T3	Arg2:T19
17380207	FALSE	Arg1:T4	Arg2:T6
17380207	FALSE	Arg1:T4	Arg2:T7
17380207	FALSE	Arg1:T4	Arg2:T8
17380207	FALSE	Arg1:T4	Arg2:T9
17380207	FALSE	Arg1:T4	Arg2:T10
17380207	FALSE	Arg1:T4	Arg2:T11
17380207	FALSE	Arg1:T4	Arg2:T12
17380207	FALSE	Arg1:T4	Arg2:T13
17380207	FALSE	Arg1:T4	Arg2:T14
17380207	FALSE	Arg1:T4	Arg2:T15
17380207	FALSE	Arg1:T4	Arg2:T16
17380207	FALSE	Arg1:T4	Arg2:T17
17380207	FALSE	Arg1:T4	Arg2:T18
17380207	FALSE	Arg1:T4	Arg2:T19
17380207	FALSE	Arg1:T5	Arg2:T6
17380207	FALSE	Arg1:T5	Arg2:T7
17380207	FALSE	Arg1:T5	Arg2:T8
17380207	FALSE	Arg1:T5	Arg2:T10
17380207	FALSE	Arg1:T5	Arg2:T12
